STN_ID,REGION_CODE,ENG_PROV_NAME,FRE_PROV_NAME,VIRTUAL_CLIMATE_ID,VIRTUAL_STATION_NAME_E,VIRTUAL_STATION_NAME_F,WXO_CITY_CODE,ELEMENT_NAME_E,CLIMATE_IDENTIFIER,START_DATE,END_DATE,DATA_SOURCE,CRITERIA,NOTES,VIRTUAL_STN_INFO_UPDATE_ID,CURRENT_FLAG,LONGITUDE_DECIMAL_DEGREES,LATITUDE_DECIMAL_DEGREES,ENG_STN_NAME
49568,O,ONTARIO,ONTARIO,VSON118,OTTAWA (KANATA - ORLEANS) AREA,OTTAWA (KANATA - ORLEANS),ON-118,DAILY MAXIMUM TEMPERATURE,6106001,2011-12-15T00:00:00Z,NA,DLY02,NA,NA,7493,Y,-75.66666666666666,45.316666666666656,OTTAWA INTL A
49568,O,ONTARIO,ONTARIO,VSON52V,OTTAWA (RICHMOND - METCALFE) AREA,OTTAWA (RICHMOND - METCALFE),ON-52,DAILY MAXIMUM TEMPERATURE,6106001,2011-12-15T00:00:00Z,NA,DLY02,NA,NA,5582,Y,-75.66666666666666,45.316666666666656,OTTAWA INTL A
4538,O,ONTARIO,ONTARIO,VSON7VV,OWEN SOUND AREA,OWEN SOUND,ON-7,DAILY MAXIMUM TEMPERATURE,6119500,2013-01-01T00:00:00Z,NA,DLY02,NA,NA,6608,Y,-81.10722222222222,44.74583333333333,WIARTON A
42967,O,ONTARIO,ONTARIO,VSON53V,OXTONGUE LAKE AREA,OXTONGUE LAKE,ON-53,DAILY MAXIMUM TEMPERATURE,6080192,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,5558,Y,-78.26666666666667,45.53333333333333,ALGONQUIN PARK EAST GATE
32128,O,ONTARIO,ONTARIO,VSON103,PARRY SOUND AREA,PARRY SOUND,ON-103,DAILY MAXIMUM TEMPERATURE,6116257,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6375,Y,-80.04416666666665,45.34416666666666,PARRY SOUND CCG
10197,O,ONTARIO,ONTARIO,VSON99V,PEAWANUCK AREA,PEAWANUCK,ON-99,DAILY MAXIMUM TEMPERATURE,6016295,2006-12-01T00:00:00Z,NA,DLY02,NA,NA,5733,Y,-85.43333333333332,54.98333333333333,PEAWANUCK (AUT)
49068,O,ONTARIO,ONTARIO,VSON131,PEMBROKE AREA,PEMBROKE,ON-131,DAILY MAXIMUM TEMPERATURE,6106367,2010-11-10T00:00:00Z,NA,DLY02,NA,NA,5593,Y,-77.25222222222223,45.86027777777777,PEMBROKE CLIMATE
47527,O,ONTARIO,ONTARIO,VSON112,PETAWAWA AREA,PETAWAWA,ON-112,DAILY MAXIMUM TEMPERATURE,6106396,2008-07-25T00:00:00Z,NA,DLY02,NA,NA,5481,Y,-77.31666666666666,45.95,PETAWAWA AWOS 2
43763,O,ONTARIO,ONTARIO,VSON121,PETERBOROUGH AREA,PETERBOROUGH,ON-121,DAILY MAXIMUM TEMPERATURE,6166456,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,5539,Y,-78.3,44.35,PETERBOROUGH TRENT U
4996,O,ONTARIO,ONTARIO,VSON54V,PICKERING AREA,PICKERING,ON-54,DAILY MAXIMUM TEMPERATURE,6155878,2007-01-01T00:00:00Z,NA,DLY44,NA,NA,6452,Y,-78.83333333333333,43.86666666666665,OSHAWA WPCP
50478,O,ONTARIO,ONTARIO,VSON120,PICKLE LAKE AREA,PICKLE LAKE,ON-120,DAILY MAXIMUM TEMPERATURE,6016529,2012-07-12T00:00:00Z,NA,DLY02,NA,NA,5805,Y,-90.21416666666666,51.446388888888876,PICKLE LAKE A
44183,O,ONTARIO,ONTARIO,VSON56V,PORT CARLING AREA,PORT CARLING,ON-56,DAILY MAXIMUM TEMPERATURE,6110607,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6528,Y,-79.40277777777777,45.14027777777777,BEATRICE CLIMATE
9005,O,ONTARIO,ONTARIO,VSON80V,PORT COLBORNE AREA,PORT COLBORNE,ON-80,DAILY MAXIMUM TEMPERATURE,613F606,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6664,Y,-79.25,42.86666666666665,PORT COLBORNE (AUT)
4538,O,ONTARIO,ONTARIO,VSON19V,PORT ELGIN AREA,PORT ELGIN,ON-19,DAILY MAXIMUM TEMPERATURE,6119500,2013-01-01T00:00:00Z,NA,DLY02,NA,NA,6332,Y,-81.10722222222222,44.74583333333333,WIARTON A
50637,O,ONTARIO,ONTARIO,VSON149,PORT PERRY AREA,PORT PERRY,ON-149,DAILY MAXIMUM TEMPERATURE,6159123,2012-07-30T00:00:00Z,NA,DLY02,NA,NA,6670,Y,-79.16361666666666,44.09833333333333,UXBRIDGE WEST
5126,D,ONTARIO,ONTARIO,VSON27V,PRINCE EDWARD (PICTON) AREA,PRINCE EDWARD (PICTON),ON-27,DAILY MAXIMUM TEMPERATURE,6158875,2012-01-01T00:00:00Z,NA,DLY02,NA,NA,5498,Y,-77.53333333333333,44.11666666666665,TRENTON A
5126,D,ONTARIO,ONTARIO,VSON57V,QUINTE WEST AREA,QUINTE OUEST,ON-57,DAILY MAXIMUM TEMPERATURE,6158875,2012-01-01T00:00:00Z,NA,DLY02,NA,NA,5605,Y,-77.53333333333333,44.11666666666665,TRENTON A
50248,O,ONTARIO,ONTARIO,VSON104,RED LAKE AREA,RED LAKE,ON-104,DAILY MAXIMUM TEMPERATURE,6016970,2013-09-23T00:00:00Z,NA,DLY02,NA,NA,5777,Y,-93.79305555555554,51.06722222222222,RED LAKE A
47527,O,ONTARIO,ONTARIO,VSON58V,RENFREW AREA,RENFREW,ON-58,DAILY MAXIMUM TEMPERATURE,6106396,2008-07-25T00:00:00Z,NA,DLY02,NA,NA,5560,Y,-77.31666666666666,45.95,PETAWAWA AWOS 2
53678,O,ONTARIO,ONTARIO,VSON59V,RICHMOND HILL AREA,RICHMOND HILL,ON-59,DAILY MAXIMUM TEMPERATURE,6158410,2015-05-21T00:00:00Z,NA,DLY02,NA,NA,7505,Y,-79.36861111111111,43.86083333333333,TORONTO BUTTONVILLE A
4656,O,ONTARIO,ONTARIO,VSON172,RODNEY AREA,RODNEY,ON-172,DAILY MAXIMUM TEMPERATURE,6135583,2007-01-01T00:00:00Z,NA,DLY44,NA,NA,6572,Y,-81.63613666666666,42.514461666666655,NEW GLASGOW
9006,O,ONTARIO,ONTARIO,VSON141,RONDEAU (PROVINCIAL PARK) AREA,RONDEAU (PARC PROVINCIAL),ON-141,DAILY MAXIMUM TEMPERATURE,613KLLM,1992-12-03T00:00:00Z,NA,DLY02,NA,NA,6517,Y,-81.9001436111111,42.250114722222214,ERIEAU (AUT)
50857,O,ONTARIO,ONTARIO,VSON105,SACHIGO LAKE AREA,SACHIGO LAKE,ON-105,DAILY MAXIMUM TEMPERATURE,6010740,2012-10-02T00:00:00Z,NA,DLY02,NA,NA,5716,Y,-89.89166666666667,53.81611111111111,BIG TROUT LAKE
44323,O,ONTARIO,ONTARIO,VSON147,SARNIA AREA,SARNIA,ON-147,DAILY MAXIMUM TEMPERATURE,6127519,2007-10-13T00:00:00Z,NA,DLY02,NA,NA,6444,Y,-82.3,43,SARNIA CLIMATE
4538,O,ONTARIO,ONTARIO,VSON60V,SAUGEEN SHORES AREA,SAUGEEN SHORES,ON-60,DAILY MAXIMUM TEMPERATURE,6119500,2013-01-01T00:00:00Z,NA,DLY02,NA,NA,6648,Y,-81.10722222222222,44.74583333333333,WIARTON A
50092,O,ONTARIO,ONTARIO,VSON162,SAULT STE. MARIE AREA,SAULT STE. MARIE,ON-162,DAILY MAXIMUM TEMPERATURE,6057591,2012-03-20T00:00:00Z,NA,DLY02,NA,NA,7231,Y,-84.50972222222222,46.485,SAULT STE MARIE A
51138,O,ONTARIO,ONTARIO,VSON134,SAVANT LAKE AREA,SAVANT LAKE,ON-134,DAILY MAXIMUM TEMPERATURE,6037776,2013-02-14T00:00:00Z,NA,DLY02,NA,NA,5783,Y,-91.90805555555553,50.114166666666655,SIOUX LOOKOUT A
51938,O,ONTARIO,ONTARIO,VSON84V,SHELBURNE AREA,SHELBURNE,ON-84,DAILY MAXIMUM TEMPERATURE,6157000,2013-11-19T00:00:00Z,NA,DLY02,NA,NA,6321,Y,-80.02444722222222,44.03225,MONO CENTRE
27528,O,ONTARIO,ONTARIO,VSON161,SIMCOE AREA,SIMCOE,ON-161,DAILY MAXIMUM TEMPERATURE,6131983,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6383,Y,-80.55,42.86666666666665,DELHI CS
51138,O,ONTARIO,ONTARIO,VSON135,SIOUX LOOKOUT AREA,SIOUX LOOKOUT,ON-135,DAILY MAXIMUM TEMPERATURE,6037776,2013-02-14T00:00:00Z,NA,DLY02,NA,NA,5692,Y,-91.90805555555553,50.114166666666655,SIOUX LOOKOUT A
51137,O,ONTARIO,ONTARIO,VSON166,SIOUX NARROWS AREA,SIOUX NARROWS,ON-166,DAILY MAXIMUM TEMPERATURE,6034076,2013-02-14T00:00:00Z,NA,DLY02,NA,NA,5818,Y,-94.36305555555555,49.78833333333333,KENORA A
27534,O,ONTARIO,ONTARIO,VSON106,SMITHS FALLS AREA,SMITHS FALLS,ON-106,DAILY MAXIMUM TEMPERATURE,6104027,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,5589,Y,-75.63333333333333,45,KEMPTVILLE CS
4538,O,ONTARIO,ONTARIO,VSON62V,SOUTH BRUCE PENINSULA AREA,SOUTH BRUCE PENINSULA,ON-62,DAILY MAXIMUM TEMPERATURE,6119500,2013-01-01T00:00:00Z,NA,DLY02,NA,NA,6477,Y,-81.10722222222222,44.74583333333333,WIARTON A
7790,O,ONTARIO,ONTARIO,VSON107,ST. CATHARINES AREA,ST. CATHARINES,ON-107,DAILY MAXIMUM TEMPERATURE,6136699,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6278,Y,-79.21666666666665,43.25,PORT WELLER (AUT)
10999,O,ONTARIO,ONTARIO,VSON98V,ST. THOMAS AREA,ST. THOMAS,ON-98,DAILY MAXIMUM TEMPERATURE,6144478,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6659,Y,-81.15,43.03333333333333,LONDON CS
5126,D,ONTARIO,ONTARIO,VSON115,STIRLING AREA,STIRLING,ON-115,DAILY MAXIMUM TEMPERATURE,6158875,2012-01-01T00:00:00Z,NA,DLY02,NA,NA,5482,Y,-77.53333333333333,44.11666666666665,TRENTON A
10999,O,ONTARIO,ONTARIO,VSON116,STRATFORD AREA,STRATFORD,ON-116,DAILY MAXIMUM TEMPERATURE,6144478,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6568,Y,-81.15,43.03333333333333,LONDON CS
27647,O,ONTARIO,ONTARIO,VSON18V,STRATHROY AREA,STRATHROY,ON-18,DAILY MAXIMUM TEMPERATURE,6148122,2007-01-01T00:00:00Z,NA,DLY44,NA,NA,6284,Y,-81.64280166666666,42.98056166666666,STRATHROY-MULLIFARRY
50840,O,ONTARIO,ONTARIO,VSON174,SUDBURY (GREATER) AREA,SUDBURY (GRAND),ON-174,DAILY MAXIMUM TEMPERATURE,6068153,2013-03-14T00:00:00Z,NA,DLY02,NA,NA,6163,Y,-80.79777777777777,46.62555555555555,SUDBURY A
4287,O,ONTARIO,ONTARIO,VSON63V,SYDENHAM AREA,SYDENHAM,ON-63,DAILY MAXIMUM TEMPERATURE,6103367,2007-01-01T00:00:00Z,NA,DLY44,NA,NA,5646,Y,-76.69030166666666,44.42806333333333,HARTINGTON IHD
47687,O,ONTARIO,ONTARIO,VSON22V,TEMISKAMING SHORES AREA,TEMISKAMING SHORES,ON-22,DAILY MAXIMUM TEMPERATURE,6072230,2008-11-20T00:00:00Z,NA,DLY02,NA,NA,6154,Y,-79.84888888888888,47.695,EARLTON CLIMATE
7593,O,ONTARIO,ONTARIO,VSON123,TERRACE BAY AREA,TERRACE BAY,ON-123,DAILY MAXIMUM TEMPERATURE,6048231,2007-01-01T00:00:00Z,2007-09-30T00:00:00Z,DLY44,NA,NA,5823,Y,-87.10000000000001,48.816666666666656,TERRACE BAY A
30682,O,ONTARIO,ONTARIO,VSON100,THUNDER BAY AREA,THUNDER BAY,ON-100,DAILY MAXIMUM TEMPERATURE,6048268,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,5842,Y,-89.32722222222222,48.36944444444443,THUNDER BAY CS
27528,O,ONTARIO,ONTARIO,VSON17V,TILLSONBURG AREA,TILLSONBURG,ON-17,DAILY MAXIMUM TEMPERATURE,6131983,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6433,Y,-80.55,42.86666666666665,DELHI CS
50460,O,ONTARIO,ONTARIO,VSON127,TIMMINS AREA,TIMMINS,ON-127,DAILY MAXIMUM TEMPERATURE,6078286,2012-07-12T00:00:00Z,NA,DLY02,NA,NA,6157,Y,-81.37666666666667,48.57055555555555,TIMMINS A
45607,O,ONTARIO,ONTARIO,VSON157,TOBERMORY AREA,TOBERMORY,ON-157,DAILY MAXIMUM TEMPERATURE,6128330,2007-01-25T00:00:00Z,NA,DLY02,NA,NA,6523,Y,-81.63333333333333,45.23333333333333,TOBERMORY RCS
51459,O,ONTARIO,ONTARIO,VSON143,TORONTO AREA,TORONTO,ON-143,DAILY MAXIMUM TEMPERATURE,6158731,2013-06-13T00:00:00Z,NA,DLY02,NA,NA,6442,Y,-79.63055555555555,43.676666666666655,TORONTO INTL A
31688,O,ONTARIO,ONTARIO,VSON128,TORONTO ISLAND AREA,TORONTO ISLAND,ON-128,DAILY MAXIMUM TEMPERATURE,6158355,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6493,Y,-79.4,43.66666666666666,TORONTO CITY
5126,D,ONTARIO,ONTARIO,VSON126,TRENTON AREA,TRENTON,ON-126,DAILY MAXIMUM TEMPERATURE,6158875,2012-01-01T00:00:00Z,NA,DLY02,NA,NA,5592,Y,-77.53333333333333,44.11666666666665,TRENTON A
4057,O,ONTARIO,ONTARIO,VSON154,UPSALA AREA,UPSALA,ON-154,DAILY MAXIMUM TEMPERATURE,6049095,2006-12-01T00:00:00Z,NA,DLY02,NA,NA,5816,Y,-90.46666666666665,49.03333333333333,UPSALA (AUT)
53678,O,ONTARIO,ONTARIO,VSON64V,VAUGHAN AREA,VAUGHAN,ON-64,DAILY MAXIMUM TEMPERATURE,6158410,2015-05-21T00:00:00Z,NA,DLY02,NA,NA,7511,Y,-79.36861111111111,43.86083333333333,TORONTO BUTTONVILLE A
31367,O,ONTARIO,ONTARIO,VSON109,VINELAND AREA,VINELAND,ON-109,DAILY MAXIMUM TEMPERATURE,6139148,2012-09-01T00:00:00Z,NA,DLY02,NA,NA,6563,Y,-79.4,43.18333333333333,VINELAND STATION RCS
7844,O,ONTARIO,ONTARIO,VSON16V,WALKERTON AREA,WALKERTON,ON-16,DAILY MAXIMUM TEMPERATURE,6145504,2008-10-01T00:00:00Z,NA,DLY02,NA,NA,6449,Y,-80.75,43.98333333333333,MOUNT FOREST (AUT)
52818,O,ONTARIO,ONTARIO,VSON138,WAWA AREA,WAWA,ON-138,DAILY MAXIMUM TEMPERATURE,6059407,2014-10-02T00:00:00Z,NA,DLY02,NA,NA,6126,Y,-84.78638888888888,47.96694444444444,WAWA A
44283,O,ONTARIO,ONTARIO,VSON14V,WELLAND AREA,WELLAND,ON-14,DAILY MAXIMUM TEMPERATURE,6139449,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6288,Y,-79.33333333333333,42.966666666666654,WELLAND-PELHAM
52318,O,ONTARIO,ONTARIO,VSON65V,WEST NIPISSING AREA,NIPISSING OUEST,ON-65,DAILY MAXIMUM TEMPERATURE,6085680,2014-05-29T00:00:00Z,NA,DLY02,NA,NA,6217,Y,-79.42416666666666,46.36388888888887,NORTH BAY A
4996,O,ONTARIO,ONTARIO,VSON119,WHITBY AREA,WHITBY,ON-119,DAILY MAXIMUM TEMPERATURE,6155878,2007-01-01T00:00:00Z,NA,DLY44,NA,NA,6630,Y,-78.83333333333333,43.86666666666665,OSHAWA WPCP
52818,O,ONTARIO,ONTARIO,VSON67V,WHITE RIVER AREA,WHITE RIVER,ON-67,DAILY MAXIMUM TEMPERATURE,6059407,2014-10-02T00:00:00Z,NA,DLY02,NA,NA,6181,Y,-84.78638888888888,47.96694444444444,WAWA A
4538,O,ONTARIO,ONTARIO,VSON130,WIARTON AREA,WIARTON,ON-130,DAILY MAXIMUM TEMPERATURE,6119500,2013-01-01T00:00:00Z,NA,DLY02,NA,NA,6513,Y,-81.10722222222222,44.74583333333333,WIARTON A
27534,O,ONTARIO,ONTARIO,VSON155,WINCHESTER AREA,WINCHESTER,ON-155,DAILY MAXIMUM TEMPERATURE,6104027,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,5586,Y,-75.63333333333333,45,KEMPTVILLE CS
52838,O,ONTARIO,ONTARIO,VSON94V,WINDSOR AREA,WINDSOR,ON-94,DAILY MAXIMUM TEMPERATURE,6139527,2014-10-02T00:00:00Z,NA,DLY02,NA,NA,6473,Y,-82.95527777777777,42.27611111111111,WINDSOR A
7844,O,ONTARIO,ONTARIO,VSON110,WINGHAM AREA,WINGHAM,ON-110,DAILY MAXIMUM TEMPERATURE,6145504,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6430,Y,-80.75,43.98333333333333,MOUNT FOREST (AUT)
10999,O,ONTARIO,ONTARIO,VSON15V,WOODSTOCK AREA,WOODSTOCK,ON-15,DAILY MAXIMUM TEMPERATURE,6144478,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6338,Y,-81.15,43.03333333333333,LONDON CS
50621,A,PRINCE EDWARD ISLAND,ILE DU PRINCE-EDOUARD,VSPE5VV,CHARLOTTETOWN AREA,CHARLOTTETOWN,PE-5,DAILY MAXIMUM TEMPERATURE,8300301,2012-09-13T00:00:00Z,NA,DLY02,WXO CHOICE 1,Distance from city centre: 5.53,13,Y,-63.11916666666666,46.28916666666665,CHARLOTTETOWN A
7177,A,PRINCE EDWARD ISLAND,ILE DU PRINCE-EDOUARD,VSPE6VV,EAST POINT AREA,EAST POINT,PE-6,DAILY MAXIMUM TEMPERATURE,8300418,2007-08-01T00:00:00Z,NA,DLY02,WXO CHOICE 1,Distance from primary station: 0;  Distance from city centre: 1.43,14,Y,-61.98833333333333,46.46,EAST POINT (AUT)
31029,A,PRINCE EDWARD ISLAND,ILE DU PRINCE-EDOUARD,VSPE2VV,MAPLE PLAINS AREA,MAPLE PLAINS,PE-2,DAILY MAXIMUM TEMPERATURE,8305500,2018-05-09T00:00:00Z,NA,DLY02,NA,NA,8500,Y,-63.57556666666665,46.302800000000005,MAPLE PLAINS
10814,A,PRINCE EDWARD ISLAND,ILE DU PRINCE-EDOUARD,VSPE1VV,NORTH CAPE AREA,NORTH CAPE,PE-1,DAILY MAXIMUM TEMPERATURE,8300516,2007-08-01T00:00:00Z,NA,DLY02,WXO CHOICE 1,Distance from primary station: 0;  Distance from city centre: 1.33,31,Y,-63.99861111111111,47.05805555555555,NORTH CAPE
41903,A,PRINCE EDWARD ISLAND,ILE DU PRINCE-EDOUARD,VSPE4VV,ST. PETERS BAY AREA,ST. PETERS BAY,PE-4,DAILY MAXIMUM TEMPERATURE,8300562,2007-08-01T00:00:00Z,NA,DLY02,WXO CHOICE 1,Distance from primary station: 0;  Distance from city centre: 3.38,17,Y,-62.57583333333333,46.45027777777777,ST. PETERS
10800,A,PRINCE EDWARD ISLAND,ILE DU PRINCE-EDOUARD,VSPE3VV,SUMMERSIDE AREA,SUMMERSIDE,PE-3,DAILY MAXIMUM TEMPERATURE,8300596,2007-08-01T00:00:00Z,NA,DLY02,NA,NA,7572,Y,-63.83805555555555,46.44111111111111,SUMMERSIDE
10797,Q,QUEBEC,QUEBEC,VSQC144,ALMA AREA,ALMA,QC-144,DAILY MAXIMUM TEMPERATURE,7065012,2014-09-01T00:00:00Z,NA,DLY02,NA,NA,4679,Y,-71.71583333333334,48.59833333333333,MISTOOK
30172,Q,QUEBEC,QUEBEC,VSQC168,AMOS AREA,AMOS,QC-168,DAILY MAXIMUM TEMPERATURE,7098603,2008-07-25T00:00:00Z,NA,DLY02,NA,NA,5040,Y,-77.78639083333333,48.05639,VAL-D'OR
26887,Q,QUEBEC,QUEBEC,VSQC146,AMQUI AREA,AMQUI,QC-146,DAILY MAXIMUM TEMPERATURE,7050145,1996-08-22T00:00:00Z,NA,DLY02,NA,NA,4327,Y,-67.43472222222222,48.47194444444444,AMQUI
5397,Q,QUEBEC,QUEBEC,VSQC38V,ASBESTOS AREA,ASBESTOS,QC-38,DAILY MAXIMUM TEMPERATURE,7024280,1996-01-31T00:00:00Z,NA,DLY02,NA,NA,4919,Y,-71.8236111111111,45.368888888888875,LENNOXVILLE
5889,D,QUEBEC,QUEBEC,VSQC161,BAGOTVILLE AREA,BAGOTVILLE,QC-161,DAILY MAXIMUM TEMPERATURE,7060400,2013-01-01T00:00:00Z,NA,DLY02,NA,NA,4804,Y,-71,48.33333333333333,BAGOTVILLE A
30173,Q,QUEBEC,QUEBEC,VSQC160,BAIE-COMEAU AREA,BAIE-COMEAU,QC-160,DAILY MAXIMUM TEMPERATURE,7040442,2006-01-01T00:00:00Z,NA,DLY02,NA,NA,4185,Y,-68.2,49.13333333333333,BAIE-COMEAU A
10869,Q,QUEBEC,QUEBEC,VSQC165,BAIE-SAINT-PAUL AREA,BAIE-SAINT-PAUL,QC-165,DAILY MAXIMUM TEMPERATURE,7041JG6,2004-05-01T00:00:00Z,NA,DLY02,NA,NA,4347,Y,-70.78083333333333,47.07861111111111,CAP-TOURMENTE
26777,Q,QUEBEC,QUEBEC,VSQC48V,BEAUCEVILLE AREA,BEAUCEVILLE,QC-48,DAILY MAXIMUM TEMPERATURE,7028754,1994-07-28T00:00:00Z,NA,DLY02,NA,NA,4708,Y,-70.785,46.205000000000005,BEAUCEVILLE
51157,Q,QUEBEC,QUEBEC,VSQC49V,BEAUHARNOIS AREA,BEAUHARNOIS,QC-49,DAILY MAXIMUM TEMPERATURE,7025251,2014-11-01T00:00:00Z,NA,DLY02,NA,NA,5054,Y,-73.74083333333333,45.47055555555555,MONTREAL INTL A
27377,Q,QUEBEC,QUEBEC,VSQC51V,BERNIERES AREA,BERNIERES,QC-51,DAILY MAXIMUM TEMPERATURE,701Q004,1997-11-13T00:00:00Z,NA,DLY02,NA,NA,4585,Y,-71.28750000000001,46.78027777777777,STE-FOY (U. LAVAL)
5237,Q,QUEBEC,QUEBEC,VSQC25V,BERTHIERVILLE AREA,BERTHIERVILLE,QC-25,DAILY MAXIMUM TEMPERATURE,7014160,1994-09-07T00:00:00Z,NA,DLY02,NA,NA,4187,Y,-73.43472222222222,45.80944444444444,L'ASSOMPTION
5248,Q,QUEBEC,QUEBEC,VSQC52V,BLAINVILLE AREA,BLAINVILLE,QC-52,DAILY MAXIMUM TEMPERATURE,7015730,2008-12-01T00:00:00Z,NA,DLY04,NA,NA,4714,Y,-74.06666666666666,45.5,OKA
5669,Q,QUEBEC,QUEBEC,VSQC163,BLANC-SABLON AREA,BLANC-SABLON,QC-163,DAILY MAXIMUM TEMPERATURE,7040813,2013-01-01T00:00:00Z,NA,DLY02,NA,NA,5028,Y,-57.18333333333333,51.45,LOURDES DE BLANC SABLON A
5248,Q,QUEBEC,QUEBEC,VSQC53V,BOISBRIAND AREA,BOISBRIAND,QC-53,DAILY MAXIMUM TEMPERATURE,7015730,2008-12-01T00:00:00Z,NA,DLY04,NA,NA,4834,Y,-74.06666666666666,45.5,OKA
10898,Q,QUEBEC,QUEBEC,VSQC54V,BONAVENTURE AREA,BONAVENTURE,QC-54,DAILY MAXIMUM TEMPERATURE,7055422,1993-11-12T00:00:00Z,NA,DLY02,NA,NA,4227,Y,-65.33166666666666,48.01194444444444,NEW CARLISLE 1
10764,Q,QUEBEC,QUEBEC,VSQC50V,BECANCOUR AREA,BECANCOUR,QC-50,DAILY MAXIMUM TEMPERATURE,7018562,2006-01-01T00:00:00Z,NA,DLY02,NA,NA,4712,Y,-72.5161111111111,46.353611111111114,TROIS-RIVIERES
51157,Q,QUEBEC,QUEBEC,VSQC55V,CANDIAC AREA,CANDIAC,QC-55,DAILY MAXIMUM TEMPERATURE,7025251,2014-09-01T00:00:00Z,NA,DLY02,NA,NA,4467,Y,-73.74083333333333,45.47055555555555,MONTREAL INTL A
27195,Q,QUEBEC,QUEBEC,VSQC120,CAP CHAT AREA,CAP CHAT,QC-120,DAILY MAXIMUM TEMPERATURE,705S002,2004-05-01T00:00:00Z,NA,DLY02,NA,NA,4285,Y,-66.65444444444444,49.10916666666665,CAP-CHAT
10843,Q,QUEBEC,QUEBEC,VSQC56V,CARIGNAN AREA,CARIGNAN,QC-56,DAILY MAXIMUM TEMPERATURE,702LED4,1994-07-06T00:00:00Z,NA,DLY02,NA,NA,4940,Y,-73.34944444444443,45.29388888888887,L'ACADIE
10898,Q,QUEBEC,QUEBEC,VSQC57V,CARLETON-SUR-MER AREA,CARLETON-SUR-MER,QC-57,DAILY MAXIMUM TEMPERATURE,7055422,1999-07-01T00:00:00Z,NA,DLY02,NA,NA,4837,Y,-65.33166666666666,48.01194444444444,NEW CARLISLE 1
10843,Q,QUEBEC,QUEBEC,VSQC58V,CHAMBLY AREA,CHAMBLY,QC-58,DAILY MAXIMUM TEMPERATURE,702LED4,1994-07-06T00:00:00Z,NA,DLY02,NA,NA,4231,Y,-73.34944444444443,45.29388888888887,L'ACADIE
9001,Q,QUEBEC,QUEBEC,VSQCD4V,CHANDLER AREA,CHANDLER,QC-D4,DAILY MAXIMUM TEMPERATURE,7051050,1992-12-02T00:00:00Z,NA,DLY02,NA,NA,4880,Y,-64.31694444444443,48.41944444444444,CAP-D'ESPOIR
27442,Q,QUEBEC,QUEBEC,VSQC119,CHARLEVOIX AREA,CHARLEVOIX,QC-119,DAILY MAXIMUM TEMPERATURE,7041312,1997-11-05T00:00:00Z,NA,DLY02,NA,NA,4514,Y,-70.6375,47.28416666666666,CHARLEVOIX (MRC)
5585,Q,QUEBEC,QUEBEC,VSQC59V,CHELSEA AREA,CHELSEA,QC-59,DAILY MAXIMUM TEMPERATURE,7031360,1927-09-01T00:00:00Z,NA,DLY04,NA,NA,4839,Y,-75.78333333333333,45.51666666666666,CHELSEA
8456,Q,QUEBEC,QUEBEC,VSQC152,CHEVERY AREA,CHEVERY,QC-152,DAILY MAXIMUM TEMPERATURE,7041382,1992-12-02T00:00:00Z,NA,DLY02,NA,NA,5005,Y,-59.639444444444436,50.465,CHEVERY
6029,Q,QUEBEC,QUEBEC,VSQC121,CHIBOUGAMAU AREA,CHIBOUGAMAU,QC-121,DAILY MAXIMUM TEMPERATURE,7091404,2005-05-12T00:00:00Z,NA,DLY02,NA,NA,4515,Y,-74.53333333333333,49.76666666666666,CHIBOUGAMAU CHAPAIS A
5397,Q,QUEBEC,QUEBEC,VSQC60V,COATICOOK AREA,COATICOOK,QC-60,DAILY MAXIMUM TEMPERATURE,7024280,2014-09-01T00:00:00Z,NA,DLY02,NA,NA,4840,Y,-71.8236111111111,45.368888888888875,LENNOXVILLE
26856,Q,QUEBEC,QUEBEC,VSQC46V,CONTRECOEUR AREA,CONTRECOEUR,QC-46,DAILY MAXIMUM TEMPERATURE,702327X,2014-09-01T00:00:00Z,NA,DLY02,NA,NA,4827,Y,-73.37666666666667,45.72305555555555,VARENNES
10815,Q,QUEBEC,QUEBEC,VSQC61V,COWANSVILLE AREA,COWANSVILLE,QC-61,DAILY MAXIMUM TEMPERATURE,7022579,2014-09-01T00:00:00Z,NA,DLY02,NA,NA,4725,Y,-72.85000000000001,45.03333333333333,FRELIGHSBURG
